#, ,T,i,m,e,",",T,i,m,e,S,t,r,",",m,0,c,0,",",m,0,c,1,",",m,0,c,2,",",m,0,c,3,",",m,0,c,4,",",m,0,c,5
2022-12-14 11:31:42.308589,20221214113142,18,0,28,0,32,0,44,0,0,0
2022-12-14 11:31:55.388531,20221214113155,18,0,28,0,32,0,44,0,0,0
2022-12-14 11:32:08.493906,20221214113208,18,5.069189189189189e-07,28,1.0943050193050194e-07,32,3.4070656370656366e-07,44,9.107625482625484e-08,0,0
2022-12-14 11:32:28.168343,20221214113228,18,2.4719401544401545e-07,28,1.0110907335907337e-07,32,3.3190154440154443e-07,44,8.646525096525097e-08,0,0
2022-12-14 11:32:38.527721,20221214113238,18,1.9206177606177607e-07,28,9.750096525096525e-08,32,3.2992471042471044e-07,44,8.512355212355212e-08,0,0
