20210730180941,2,3.8860617760617763e-07,28,2.2970125482625484e-06,0,0
20210730180948,2,3.9363899613899613e-07,28,2.3102200772200776e-06,0,0
20210730180955,2,3.8292953667953664e-07,28,2.3117644787644787e-06,0,0
20210730181002,2,3.797104247104247e-07,28,2.3270830115830115e-06,0,0
20210730181010,2,3.849951737451737e-07,28,2.338138030888031e-06,0,0
20210730181017,2,3.790666023166023e-07,28,2.3377625482625484e-06,0,0
20210730181024,2,3.810897683397683e-07,28,2.35490250965251e-06,0,0
20210730181031,2,3.8020270270270265e-07,28,2.3644922779922777e-06,0,0
20210730181039,2,3.784469111969112e-07,28,2.353911196911197e-06,0,0
20210730181046,2,3.628320463320463e-07,28,2.3826505791505792e-06,0,0
20210730181053,2,3.660936293436293e-07,28,2.3815337837837835e-06,0,0
20210730181100,2,3.61484555984556e-07,28,2.387725868725869e-06,0,0
20210730181108,2,3.6223069498069497e-07,28,2.421781853281853e-06,0,0
20210730181115,2,3.555907335907336e-07,28,2.4243156370656375e-06,0,0
20210730181122,2,3.5759942084942077e-07,28,2.4094111969111967e-06,0,0
20210730181129,2,3.518021235521236e-07,28,2.4298532818532816e-06,0,0
20210730181137,2,3.541023166023166e-07,28,2.4489951737451738e-06,0,0
20210730181144,2,3.4616505791505795e-07,28,2.4496853281853284e-06,0,0
20210730181151,2,3.4221621621621627e-07,28,2.4551640926640925e-06,0,0
20210730181158,2,3.4860424710424714e-07,28,2.4714411196911195e-06,0,0
20210730181205,2,3.419527027027027e-07,28,2.4862876447876452e-06,0,0
20210730181213,2,3.456254826254826e-07,28,2.4936602316602315e-06,0,0
20210730181220,2,3.367857142857143e-07,28,2.4948629343629346e-06,0,0
20210730181227,2,3.327084942084942e-07,28,2.5038252895752897e-06,0,0
20210730181234,2,3.380781853281853e-07,28,2.5276312741312743e-06,0,0
20210730181242,2,3.351640926640927e-07,28,2.5207934362934368e-06,0,0
20210730181249,2,3.309604247104247e-07,28,2.5368272200772202e-06,0,0
20210730181256,2,3.353011583011583e-07,28,2.534631274131274e-06,0,0
20210730181303,2,3.334449806949807e-07,28,2.546248069498069e-06,0,0
20210730181311,2,3.3236486486486485e-07,28,2.5553494208494208e-06,0,0
20210730181318,2,3.198552123552124e-07,28,2.5579758687258687e-06,0,0
20210730181325,2,3.2104150579150573e-07,28,2.5824160231660234e-06,0,0
20210730181332,2,3.198754826254826e-07,28,2.585605212355212e-06,0,0
20210730181340,2,3.206959459459459e-07,28,2.594792471042471e-06,0,0
20210730181347,2,3.2128281853281854e-07,28,2.6171148648648647e-06,0,0
20210730181354,2,3.247133204633205e-07,28,2.6177596525096524e-06,0,0
20210730181401,2,3.169073359073359e-07,28,2.6204700772200773e-06,0,0
20210730181409,2,3.1805405405405405e-07,28,2.6365444015444013e-06,0,0
20210730181416,2,3.2166795366795365e-07,28,2.6424092664092662e-06,0,0
20210730181423,2,3.171254826254826e-07,28,2.647908301158301e-06,0,0
20210730181430,2,3.134826254826255e-07,28,2.6761862934362936e-06,0,0
20210730181438,2,3.156611969111969e-07,28,2.6733359073359072e-06,0,0
20210730181445,2,3.111457528957529e-07,28,2.6757857142857143e-06,0,0
20210730181452,2,3.099449806949807e-07,28,2.684439189189189e-06,0,0
20210730181459,2,3.059420849420849e-07,28,2.699385135135135e-06,0,0
20210730181507,2,3.120936293436293e-07,28,2.67965250965251e-06,0,0
20210730181514,2,3.075849420849421e-07,28,2.70634555984556e-06,0,0
20210730181521,2,3.1230212355212353e-07,28,2.7137722007722007e-06,0,0
20210730181528,2,3.0060714285714287e-07,28,2.743915057915058e-06,0,0
20210730181536,2,3.035135135135135e-07,28,2.739870656370656e-06,0,0
20210730181543,2,3.0149613899613903e-07,28,2.7462953667953667e-06,0,0
20210730181550,2,3.0735810810810807e-07,28,2.7739131274131277e-06,0,0
20210730181557,2,2.993967181467181e-07,28,2.7521833976833975e-06,0,0
20210730181605,2,2.941216216216216e-07,28,2.7849507722007724e-06,0,0
20210730181612,2,2.956254826254826e-07,28,2.795349420849421e-06,0,0
20210730181619,2,2.93934362934363e-07,28,2.784040540540541e-06,0,0
20210730181626,2,2.965048262548263e-07,28,2.797257722007722e-06,0,0
20210730181634,2,2.9369498069498073e-07,28,2.7937972972972972e-06,0,0
20210730181641,2,3.0017277992277986e-07,28,2.831938223938224e-06,0,0
20210730181648,2,2.9460521235521233e-07,28,2.820567567567568e-06,0,0
20210730181655,2,2.951187258687259e-07,28,2.852899613899614e-06,0,0
20210730181703,2,2.9516505791505793e-07,28,2.860949806949807e-06,0,0
20210730181710,2,2.942055984555985e-07,28,2.8872345559845557e-06,0,0
20210730181717,2,2.923397683397684e-07,28,2.856139961389961e-06,0,0
20210730181724,2,2.844266409266409e-07,28,2.8687258687258687e-06,0,0
20210730181731,2,2.8842664092664095e-07,28,2.883027992277992e-06,0,0
20210730181739,2,2.9717567567567564e-07,28,2.872715250965251e-06,0,0
20210730181746,2,2.9046428571428573e-07,28,2.9099700772200772e-06,0,0
20210730181753,2,2.91304054054054e-07,28,2.927453667953668e-06,0,0
20210730181800,2,2.9741988416988413e-07,28,2.9399131274131275e-06,0,0
20210730181808,2,2.965955598455599e-07,28,2.9542702702702706e-06,0,0
20210730181815,2,2.833098455598455e-07,28,2.937649613899614e-06,0,0
20210730181822,2,2.872876447876448e-07,28,2.95859749034749e-06,0,0
20210730181829,2,2.8996138996139e-07,28,2.980849420849421e-06,0,0
20210730181837,2,2.796225868725869e-07,28,2.9789343629343628e-06,0,0
20210730181844,2,2.8490926640926643e-07,28,2.9867905405405408e-06,0,0
20210730181851,2,2.822953667953668e-07,28,3.0005434362934363e-06,0,0
20210730181858,2,2.8558880308880304e-07,28,2.999984555984556e-06,0,0
20210730181906,2,2.889623552123552e-07,28,3.024009652509653e-06,0,0
20210730181913,2,2.8560521235521234e-07,28,3.034891891891892e-06,0,0
20210730181920,2,2.8737065637065633e-07,28,3.038415057915058e-06,0,0
20210730181927,2,2.847239382239382e-07,28,3.059353281853282e-06,0,0
20210730181935,2,2.854083011583012e-07,28,3.0542625482625483e-06,0,0
20210730181942,2,2.8438223938223937e-07,28,3.0615164092664096e-06,0,0
20210730181949,2,2.804372586872587e-07,28,3.0524517374517372e-06,0,0
20210730181956,2,2.824864864864865e-07,28,3.098894787644788e-06,0,0
20210730182004,2,2.8403571428571434e-07,28,3.1224073359073358e-06,0,0
20210730182011,2,2.8136486486486483e-07,28,3.1052625482625483e-06,0,0
20210730182018,2,2.7654150579150583e-07,28,3.130328185328185e-06,0,0
20210730182025,2,2.820608108108108e-07,28,3.155106177606178e-06,0,0
20210730182033,2,2.792364864864865e-07,28,3.141975868725869e-06,0,0
20210730182040,2,2.7625482625482625e-07,28,3.169542471042471e-06,0,0
20210730182047,2,2.78277027027027e-07,28,3.1966235521235524e-06,0,0
20210730182054,2,2.8007722007722005e-07,28,3.17234555984556e-06,0,0
20210730182102,2,2.834932432432432e-07,28,3.184617760617761e-06,0,0
20210730182109,2,2.8193822393822394e-07,28,3.2041293436293436e-06,0,0
20210730182116,2,2.8012355212355216e-07,28,3.218730694980695e-06,0,0
20210730182123,2,2.745955598455598e-07,28,3.221033783783784e-06,0,0
20210730182131,2,2.778349420849421e-07,28,3.238573359073359e-06,0,0
20210730182138,2,2.7567084942084937e-07,28,3.2307779922779922e-06,0,0
20210730182145,2,2.729720077220077e-07,28,3.2501110038610037e-06,0,0
20210730182152,2,2.746718146718147e-07,28,3.2528397683397685e-06,0,0
20210730182200,2,2.792953667953668e-07,28,3.2585656370656376e-06,0,0
20210730182207,2,2.78265444015444e-07,28,3.271373552123552e-06,0,0
20210730182214,2,2.7669787644787646e-07,28,3.3055945945945945e-06,0,0
20210730182221,2,2.7575579150579154e-07,28,3.3230415057915056e-06,0,0
20210730182228,2,2.761061776061776e-07,28,3.3317113899613904e-06,0,0
20210730182236,2,2.709420849420849e-07,28,3.3352712355212357e-06,0,0
20210730182243,2,2.756756756756757e-07,28,3.3472094594594595e-06,0,0
20210730182250,2,2.73215250965251e-07,28,3.3390472972972976e-06,0,0
20210730182257,2,2.7372200772200773e-07,28,3.3488638996138997e-06,0,0
20210730182305,2,2.762094594594594e-07,28,3.3824913127413127e-06,0,0
20210730182312,2,2.716554054054054e-07,28,3.4075173745173746e-06,0,0
20210730182319,2,2.7352027027027027e-07,28,3.386423745173745e-06,0,0
20210730182326,2,2.770666023166023e-07,28,3.410311776061776e-06,0,0
20210730182334,2,2.6917567567567565e-07,28,3.4096640926640924e-06,0,0
20210730182341,2,2.7162162162162165e-07,28,3.4174546332046334e-06,0,0
20210730182348,2,2.7251158301158304e-07,28,3.4330376447876447e-06,0,0
20210730182355,2,2.7435521235521234e-07,28,3.4546389961389963e-06,0,0
20210730182403,2,2.6570173745173745e-07,28,3.4820714285714285e-06,0,0
20210730182410,2,2.6971911196911195e-07,28,3.463783783783784e-06,0,0
20210730182417,2,2.727876447876448e-07,28,3.4805019305019305e-06,0,0
20210730182424,2,2.715e-07,28,3.4754691119691123e-06,0,0
20210730182432,2,2.718841698841699e-07,28,3.4727741312741315e-06,0,0
20210730182439,2,2.725666023166023e-07,28,3.488953667953668e-06,0,0
20210730182446,2,2.7289671814671814e-07,28,3.5057364864864863e-06,0,0
20210730182453,2,2.7064575289575285e-07,28,3.5263320463320462e-06,0,0
20210730182501,2,2.673832046332046e-07,28,3.539708494208494e-06,0,0
20210730182508,2,2.7445077220077224e-07,28,3.524842664092664e-06,0,0
20210730182515,2,2.7491023166023165e-07,28,3.5332104247104248e-06,0,0
20210730182522,2,2.673918918918919e-07,28,3.5562403474903477e-06,0,0
20210730182530,2,2.754111969111969e-07,28,3.605252895752896e-06,0,0
20210730182537,2,2.758774131274131e-07,28,3.5891534749034753e-06,0,0
20210730182544,2,2.699305019305019e-07,28,3.595108108108108e-06,0,0
20210730182551,2,2.6153861003861e-07,28,3.6280791505791507e-06,0,0
20210730182559,2,2.6672393822393824e-07,28,3.6312596525096526e-06,0,0
20210730182606,2,2.6796525096525096e-07,28,3.627239382239382e-06,0,0
20210730182613,2,2.719478764478764e-07,28,3.6337828185328184e-06,0,0
20210730182620,2,2.6321332046332047e-07,28,3.6619285714285716e-06,0,0
20210730182628,2,2.6649131274131275e-07,28,3.6567519305019307e-06,0,0
20210730182635,2,2.7160617760617763e-07,28,3.664438223938224e-06,0,0
20210730182642,2,2.683223938223938e-07,28,3.692607142857143e-06,0,0
20210730182649,2,2.637471042471043e-07,28,3.7200308880308885e-06,0,0
20210730182657,2,2.6376447876447875e-07,28,3.7187239382239384e-06,0,0
20210730182704,2,2.661882239382239e-07,28,3.737982625482625e-06,0,0
20210730182711,2,2.6843436293436297e-07,28,3.7061138996138995e-06,0,0
20210730182718,2,2.670415057915058e-07,28,3.7373397683397687e-06,0,0
20210730182725,2,2.659391891891892e-07,28,3.757801158301158e-06,0,0
20210730182733,2,2.6645270270270273e-07,28,3.782069498069498e-06,0,0
20210730182740,2,2.648957528957529e-07,28,3.801124517374517e-06,0,0
20210730182747,2,2.704353281853282e-07,28,3.7866351351351356e-06,0,0
20210730182754,2,2.6357722007722003e-07,28,3.8145714285714283e-06,0,0
20210730182802,2,2.639411196911197e-07,28,3.842939189189189e-06,0,0
20210730182809,2,2.592789575289575e-07,28,3.860451737451737e-06,0,0
20210730182816,2,2.6673552123552124e-07,28,3.838295366795367e-06,0,0
20210730182823,2,2.644546332046332e-07,28,3.844744208494209e-06,0,0
20210730182831,2,2.579054054054054e-07,28,3.87647972972973e-06,0,0
20210730182838,2,2.658030888030888e-07,28,3.88494305019305e-06,0,0
20210730182845,2,2.6409942084942084e-07,28,3.888646718146718e-06,0,0
20210730182852,2,2.592239382239382e-07,28,3.9104806949806945e-06,0,0
20210730182900,2,2.6278281853281854e-07,28,3.910021235521236e-06,0,0
20210730182907,2,2.6125772200772197e-07,28,3.916242277992278e-06,0,0
20210730182914,2,2.6219498069498064e-07,28,3.922505791505792e-06,0,0
20210730182921,2,2.587046332046332e-07,28,3.952841698841699e-06,0,0
20210730182929,2,2.674662162162162e-07,28,3.964609073359074e-06,0,0
20210730182936,2,2.6596525096525097e-07,28,3.96296332046332e-06,0,0
20210730182943,2,2.6143243243243246e-07,28,3.9549777992278e-06,0,0
20210730182950,2,2.60011583011583e-07,28,3.997735521235522e-06,0,0
20210730182958,2,2.6724131274131275e-07,28,3.9930096525096525e-06,0,0
20210730183005,2,2.643349420849421e-07,28,4.024545366795366e-06,0,0
20210730183012,2,2.615984555984556e-07,28,4.058432432432433e-06,0,0
20210730183019,2,2.6711486486486487e-07,28,4.036585907335907e-06,0,0
20210730183027,2,2.633445945945946e-07,28,4.028869691119691e-06,0,0
20210730183034,2,2.640559845559846e-07,28,4.067219111969112e-06,0,0
20210730183041,2,2.6712934362934366e-07,28,4.104524131274131e-06,0,0
20210730183048,2,2.642220077220077e-07,28,4.086129343629344e-06,0,0
20210730183056,2,2.680974903474903e-07,28,4.109441119691119e-06,0,0
20210730183103,2,2.618426640926641e-07,28,4.106145752895753e-06,0,0
20210730183110,2,2.622355212355212e-07,28,4.13607915057915e-06,0,0
20210730183117,2,2.696322393822394e-07,28,4.128734555984556e-06,0,0
20210730183125,2,2.660550193050193e-07,28,4.1259700772200775e-06,0,0
20210730183132,2,2.6340057915057914e-07,28,4.149798262548262e-06,0,0
20210730183139,2,2.701930501930502e-07,28,4.152168918918919e-06,0,0
20210730183146,2,2.6124903474903476e-07,28,4.1981805019305015e-06,0,0
20210730183154,2,2.6547876447876444e-07,28,4.1870511583011585e-06,0,0
20210730183201,2,2.6869015444015446e-07,28,4.179829150579151e-06,0,0
20210730183208,2,2.660694980694981e-07,28,4.203280888030888e-06,0,0
20210730183215,2,2.6341795366795366e-07,28,4.209747104247105e-06,0,0
20210730183222,2,2.704083011583011e-07,28,4.23120752895753e-06,0,0
20210730183230,2,2.689932432432433e-07,28,4.2429971042471044e-06,0,0
20210730183237,2,2.666969111969112e-07,28,4.23282528957529e-06,0,0
20210730183244,2,2.663803088803089e-07,28,4.241191119691119e-06,0,0
20210730183251,2,2.6687741312741314e-07,28,4.241972972972973e-06,0,0
20210730183259,2,2.6832722007722007e-07,28,4.305710424710424e-06,0,0
20210730183306,2,2.661486486486486e-07,28,4.280493243243243e-06,0,0
20210730183313,2,2.672586872586872e-07,28,4.275618725868726e-06,0,0
20210730183320,2,2.6757625482625484e-07,28,4.297945945945945e-06,0,0
20210730183328,2,2.6671332046332047e-07,28,4.307167953667953e-06,0,0
20210730183335,2,2.7441312741312745e-07,28,4.319928571428572e-06,0,0
20210730183342,2,2.671853281853282e-07,28,4.342153474903475e-06,0,0
20210730183349,2,2.6632046332046327e-07,28,4.335058880308881e-06,0,0
20210730183357,2,2.6591602316602313e-07,28,4.3604835907335915e-06,0,0
20210730183404,2,2.661833976833977e-07,28,4.352611969111969e-06,0,0
20210730183411,2,2.711100386100386e-07,28,4.3533484555984555e-06,0,0
20210730183418,2,2.7139285714285717e-07,28,4.360541505791507e-06,0,0
20210730183426,2,2.684324324324324e-07,28,4.367111969111969e-06,0,0
20210730183433,2,2.65811776061776e-07,28,4.393996138996139e-06,0,0
20210730183440,2,2.7078957528957526e-07,28,4.418790540540541e-06,0,0
20210730183447,2,2.701081081081081e-07,28,4.4139546332046335e-06,0,0
20210730183455,2,2.652055984555985e-07,28,4.420773166023166e-06,0,0
20210730183502,2,2.7481756756756754e-07,28,4.42594305019305e-06,0,0
20210730183509,2,2.679044401544402e-07,28,4.4270434362934365e-06,0,0
20210730183516,2,2.7066023166023164e-07,28,4.4539208494208496e-06,0,0
20210730183524,2,2.6731949806949807e-07,28,4.462149613899614e-06,0,0
20210730183531,2,2.6659555984555985e-07,28,4.470976833976834e-06,0,0
20210730183538,2,2.67722972972973e-07,28,4.498234555984556e-06,0,0
20210730183545,2,2.7219594594594593e-07,28,4.494007722007722e-06,0,0
20210730183553,2,2.766901544401544e-07,28,4.517394787644788e-06,0,0
20210730183600,2,2.7024131274131276e-07,28,4.5162538610038604e-06,0,0
20210730183607,2,2.7230405405405405e-07,28,4.545167953667953e-06,0,0
20210730183614,2,2.810955598455599e-07,28,4.553345559845561e-06,0,0
20210730183622,2,2.64246138996139e-07,28,4.540320463320464e-06,0,0
20210730183629,2,2.6974903474903476e-07,28,4.54804247104247e-06,0,0
20210730183636,2,2.7171138996138996e-07,28,4.565715250965252e-06,0,0
20210730183643,2,2.704218146718147e-07,28,4.5902249034749025e-06,0,0
20210730183650,2,2.635666023166023e-07,28,4.588522200772201e-06,0,0
20210730183658,2,2.7155212355212354e-07,28,4.577373552123553e-06,0,0
20210730183705,2,2.748696911196911e-07,28,4.626473938223938e-06,0,0
20210730183712,2,2.7902992277992275e-07,28,4.610405405405406e-06,0,0
20210730183719,2,2.783030888030888e-07,28,4.635611969111969e-06,0,0
20210730183727,2,2.7422876447876447e-07,28,4.618575289575289e-06,0,0
20210730183734,2,2.700260617760618e-07,28,4.6251727799227795e-06,0,0
20210730183741,2,2.751245173745174e-07,28,4.636928571428572e-06,0,0
20210730183748,2,2.8166119691119696e-07,28,4.654338803088804e-06,0,0
20210730183756,2,2.7129536679536677e-07,28,4.65805694980695e-06,0,0
20210730183803,2,2.7762065637065634e-07,28,4.671002895752895e-06,0,0
20210730183810,2,2.761930501930502e-07,28,4.703186293436293e-06,0,0
20210730183817,2,2.7231660231660234e-07,28,4.691278957528958e-06,0,0
20210730183825,2,2.7380308880308883e-07,28,4.674496138996139e-06,0,0
20210730183832,2,2.724382239382239e-07,28,4.70798359073359e-06,0,0
20210730183839,2,2.7551061776061777e-07,28,4.702916988416988e-06,0,0
20210730183846,2,2.7713127413127413e-07,28,4.74457915057915e-06,0,0
20210730183854,2,2.748166023166023e-07,28,4.73188223938224e-06,0,0
20210730183901,2,2.7139671814671814e-07,28,4.73306081081081e-06,0,0
20210730183908,2,2.7466602316602315e-07,28,4.740677606177606e-06,0,0
20210730183915,2,2.7740250965250964e-07,28,4.736872586872587e-06,0,0
20210730183923,2,2.7757625482625485e-07,28,4.780991312741313e-06,0,0
20210730183930,2,2.745279922779923e-07,28,4.769309845559846e-06,0,0
20210730183937,2,2.755e-07,28,4.778985521235521e-06,0,0
20210730183944,2,2.839469111969112e-07,28,4.7910135135135135e-06,0,0
20210730183952,2,2.7874710424710424e-07,28,4.784362934362935e-06,0,0
20210730183959,2,2.76996138996139e-07,28,4.811128378378379e-06,0,0
20210730184006,2,2.8151254826254825e-07,28,4.828201737451738e-06,0,0
20210730184013,2,2.830511583011583e-07,28,4.819664092664093e-06,0,0
20210730184020,2,2.744150579150579e-07,28,4.83684749034749e-06,0,0
20210730184028,2,2.7760135135135136e-07,28,4.818568532818533e-06,0,0
20210730184035,2,2.7421718146718147e-07,28,4.860374517374517e-06,0,0
20210730184042,2,2.738590733590734e-07,28,4.836602316602317e-06,0,0
20210730184049,2,2.767702702702703e-07,28,4.869625482625483e-06,0,0
20210730184057,2,2.7936969111969114e-07,28,4.911366795366796e-06,0,0
20210730184104,2,2.7607432432432433e-07,28,4.912233590733591e-06,0,0
20210730184111,2,2.767239382239382e-07,28,4.868141891891892e-06,0,0
20210730184118,2,2.829913127413127e-07,28,4.900609073359073e-06,0,0
20210730184126,2,2.8386389961389963e-07,28,4.922428571428572e-06,0,0
20210730184133,2,2.8080501930501934e-07,28,4.919971042471042e-06,0,0
20210730184140,2,2.7931563706563705e-07,28,4.926861969111969e-06,0,0
20210730184147,2,2.856148648648649e-07,28,4.93705501930502e-06,0,0
20210730184155,2,2.7637451737451737e-07,28,4.965188223938223e-06,0,0
20210730184202,2,2.7239092664092663e-07,28,4.935357142857143e-06,0,0
20210730184209,2,2.855791505791506e-07,28,4.9432683397683396e-06,0,0
20210730184216,2,2.796418918918919e-07,28,4.946613899613899e-06,0,0
20210730184224,2,2.7658397683397686e-07,28,4.985980694980695e-06,0,0
20210730184231,2,2.813523166023166e-07,28,4.9984237451737454e-06,0,0
20210730184238,2,2.895569498069498e-07,28,5.00573166023166e-06,0,0
20210730184245,2,2.7931756756756756e-07,28,5.021919884169884e-06,0,0
20210730184253,2,2.7680984555984555e-07,28,5.024228764478764e-06,0,0
20210730184300,2,2.844285714285714e-07,28,5.023790540540541e-06,0,0
20210730184307,2,2.8106949806949804e-07,28,5.027839768339768e-06,0,0
20210730184314,2,2.850057915057915e-07,28,5.054751930501931e-06,0,0
20210730184322,2,2.860810810810811e-07,28,5.050180501930503e-06,0,0
20210730184329,2,2.9132046332046335e-07,28,5.061771235521236e-06,0,0
20210730184336,2,2.8344594594594593e-07,28,5.070042471042471e-06,0,0
20210730184343,2,2.8505984555984553e-07,28,5.093750965250966e-06,0,0
20210730184350,2,2.8510328185328185e-07,28,5.132325289575289e-06,0,0
20210730184358,2,2.919169884169884e-07,28,5.0805781853281855e-06,0,0
20210730184405,2,2.87027027027027e-07,28,5.0618861003861e-06,0,0
20210730184412,2,2.849565637065637e-07,28,5.1241090733590725e-06,0,0
20210730184419,2,2.849787644787645e-07,28,5.102512548262548e-06,0,0
20210730184427,2,2.8867084942084944e-07,28,5.1254169884169895e-06,0,0
20210730184434,2,2.882722007722008e-07,28,5.138954633204634e-06,0,0
20210730184441,2,2.8624517374517377e-07,28,5.147741312741312e-06,0,0
20210730184448,2,2.8739382239382244e-07,28,5.175728764478764e-06,0,0
20210730184456,2,2.9088610038610035e-07,28,5.155444980694981e-06,0,0
20210730184503,2,2.8901737451737453e-07,28,5.156972007722008e-06,0,0
20210730184510,2,2.867760617760618e-07,28,5.187388030888031e-06,0,0
20210730184517,2,2.833600386100386e-07,28,5.178085907335907e-06,0,0
20210730184525,2,2.855202702702702e-07,28,5.178570463320464e-06,0,0
20210730184532,2,2.9151351351351354e-07,28,5.204226833976834e-06,0,0
20210730184539,2,2.8484362934362934e-07,28,5.285576254826255e-06,0,0
20210730184546,2,2.9075e-07,28,5.228892857142857e-06,0,0
20210730184554,2,2.95492277992278e-07,28,5.238274131274132e-06,0,0
20210730184601,2,2.865694980694981e-07,28,5.244401544401544e-06,0,0
20210730184608,2,2.867509652509652e-07,28,5.266446911196911e-06,0,0
20210730184615,2,2.9218436293436295e-07,28,5.254295366795367e-06,0,0
20210730184623,2,2.9028281853281854e-07,28,5.256571428571428e-06,0,0
20210730184630,2,2.9475386100386103e-07,28,5.288219111969112e-06,0,0
20210730184637,2,2.864990347490348e-07,28,5.275004826254826e-06,0,0
20210730184644,2,2.898252895752896e-07,28,5.296185328185329e-06,0,0
20210730184652,2,2.8874903474903476e-07,28,5.2779623552123554e-06,0,0
20210730184659,2,2.905752895752896e-07,28,5.3034121621621625e-06,0,0
20210730184706,2,2.9944111969111967e-07,28,5.316495173745173e-06,0,0
20210730184713,2,2.9659652509652506e-07,28,5.304666023166023e-06,0,0
20210730184721,2,2.9696911196911194e-07,28,5.343425675675676e-06,0,0
20210730184728,2,2.915067567567568e-07,28,5.3222326254826255e-06,0,0
20210730184735,2,2.901023166023166e-07,28,5.357186293436294e-06,0,0
20210730184742,2,2.9424517374517373e-07,28,5.35619111969112e-06,0,0
20210730184750,2,2.914372586872587e-07,28,5.3804044401544406e-06,0,0
20210730184757,2,2.922229729729729e-07,28,5.3523638996139e-06,0,0
20210730184804,2,2.9721138996139e-07,28,5.377358108108109e-06,0,0
20210730184811,2,2.897548262548262e-07,28,5.384328185328186e-06,0,0
20210730184818,2,2.951110038610039e-07,28,5.4061216216216216e-06,0,0
20210730184826,2,2.9287837837837836e-07,28,5.416921814671814e-06,0,0
20210730184833,2,2.938899613899614e-07,28,5.438528957528958e-06,0,0
20210730184840,2,2.99261583011583e-07,28,5.412580115830116e-06,0,0
20210730184847,2,2.939198841698842e-07,28,5.443958494208494e-06,0,0
20210730184855,2,2.9676737451737453e-07,28,5.4572210424710426e-06,0,0
20210730184902,2,2.959478764478765e-07,28,5.448828185328186e-06,0,0
