20210726205702,18,0,28,0,32,0,44,0
20210726205715,18,0,28,0,32,0,44,0
20210726205728,18,0,28,0,32,0,44,0
20210726205741,18,0,28,0,32,0,44,0
20210726205754,18,0,28,0,32,0,44,0
20210726205807,18,0,28,0,32,0,44,0
20210726205820,18,0,28,0,32,0,44,0
20210726205833,18,0,28,0,32,0,44,0
20210726205846,18,0,28,0,32,0,44,0
20210726205859,18,0,28,0,32,0,44,0
20210726205912,18,0,28,0,32,0,44,0
20210726205925,18,0,28,0,32,0,44,0
20210726205938,18,0,28,0,32,0,44,0
20210726205951,18,0,28,0,32,0,44,0
20210726210004,18,0,28,0,32,0,44,0
20210726210017,18,0,28,0,32,0,44,0
20210726210030,18,0,28,0,32,0,44,0
20210726210043,18,7.929913127413128e-07,28,2.4460743243243245e-06,32,2.958301158301158e-08,44,5.691148648648649e-07
20210726210103,18,4.211862934362934e-07,28,1.5325135135135134e-06,32,1.4064671814671814e-08,44,4.084623552123552e-07
20210726210113,18,3.1775675675675675e-07,28,1.2050994208494209e-06,32,1.1761583011583011e-08,44,3.3075386100386104e-07
20210726210123,18,2.729584942084942e-07,28,1.033861003861004e-06,32,9.000965250965249e-09,44,2.759584942084942e-07
20210726210133,18,2.4351158301158303e-07,28,9.054633204633205e-07,32,8.324324324324324e-09,44,2.458667953667953e-07
20210726210144,18,2.234111969111969e-07,28,8.217915057915058e-07,32,7.915057915057913e-09,44,2.2146911196911196e-07
20210726210154,18,2.1035714285714286e-07,28,7.694710424710424e-07,32,7.099420849420849e-09,44,2.0714092664092665e-07
20210726210204,18,2.0233976833976837e-07,28,7.179777992277992e-07,32,6.906370656370656e-09,44,1.91992277992278e-07
20210726210214,18,1.9874613899613899e-07,28,6.784372586872587e-07,32,6.49034749034749e-09,44,1.8373552123552122e-07
20210726210225,18,1.9161583011583012e-07,28,6.568638996138997e-07,32,6.396718146718147e-09,44,1.7587355212355214e-07
20210726210235,18,1.8258397683397684e-07,28,6.239903474903475e-07,32,5.955598455598455e-09,44,1.7102799227799228e-07
20210726210245,18,1.824314671814672e-07,28,6.033030888030888e-07,32,5.974903474903475e-09,44,1.6109942084942086e-07
20210726210255,18,1.7842277992277993e-07,28,5.718484555984555e-07,32,6.156370656370656e-09,44,1.5748359073359073e-07
20210726210306,18,1.7942374517374518e-07,28,5.525627413127414e-07,32,5.516409266409266e-09,44,1.513011583011583e-07
20210726210316,18,1.7125289575289576e-07,28,5.421158301158302e-07,32,5.827220077220077e-09,44,1.4612741312741312e-07
20210726210326,18,1.705260617760618e-07,28,5.182702702702702e-07,32,5.344594594594595e-09,44,1.4326640926640926e-07
20210726210336,18,1.687181467181467e-07,28,5.089256756756756e-07,32,4.881274131274131e-09,44,1.4377702702702702e-07
20210726210347,18,1.6808397683397684e-07,28,4.868754826254826e-07,32,6.025096525096525e-09,44,1.41777027027027e-07
20210726210357,18,1.6473745173745174e-07,28,4.770984555984555e-07,32,4.848455598455599e-09,44,1.3921042471042473e-07
20210726210407,18,1.6621718146718148e-07,28,4.637490347490347e-07,32,5.221042471042471e-09,44,1.3535714285714287e-07
20210726210417,18,1.6734942084942085e-07,28,4.5320849420849426e-07,32,4.895752895752896e-09,44,1.3365926640926642e-07
20210726210428,18,1.650376447876448e-07,28,4.359498069498069e-07,32,5.310810810810811e-09,44,1.33011583011583e-07
20210726210438,18,1.6480791505791507e-07,28,4.3055984555984556e-07,32,5.62934362934363e-09,44,1.3376640926640926e-07
20210726210448,18,1.6050289575289575e-07,28,4.1739864864864866e-07,32,4.532818532818533e-09,44,1.32234555984556e-07
20210726210458,18,1.6144208494208496e-07,28,4.0709362934362937e-07,32,5.1525096525096535e-09,44,1.3141409266409268e-07
20210726210509,18,1.6261293436293435e-07,28,3.9009073359073357e-07,32,5.065637065637065e-09,44,1.2996525096525097e-07
20210726210519,18,1.6272297297297298e-07,28,3.818822393822394e-07,32,5.673745173745174e-09,44,1.1671332046332046e-07
