20220710105658,15,2.0511583011583015e-09,18,1.2967084942084944e-07,28,9.413513513513512e-08,44,1.4730501930501931e-07
20220710105709,15,2.1544401544401545e-09,18,1.285e-07,28,9.403667953667954e-08,44,1.4348359073359074e-07
20220710105719,15,2.048262548262548e-09,18,1.2626544401544403e-07,28,9.471428571428572e-08,44,1.4389864864864865e-07
20220710105729,15,1.698841698841699e-09,18,1.3168918918918918e-07,28,9.338416988416988e-08,44,1.4127220077220077e-07
20220710105739,15,1.9305019305019307e-09,18,1.2739671814671815e-07,28,9.3e-08,44,1.4289961389961388e-07
20220710105750,15,1.4662162162162162e-09,18,1.2311100386100386e-07,28,9.232722007722007e-08,44,1.4506467181467182e-07
20220710105800,15,1.1225868725868726e-09,18,1.2416795366795366e-07,28,9.342857142857144e-08,44,1.4275289575289574e-07
20220710105810,15,1.8359073359073358e-09,18,1.257181467181467e-07,28,9.308011583011582e-08,44,1.4084555984555986e-07
20220710105820,15,1.08976833976834e-09,18,1.2491216216216216e-07,28,9.316023166023166e-08,44,1.4088899613899615e-07
20220710105831,15,1.7036679536679537e-09,18,1.2707818532818533e-07,28,9.063320463320463e-08,44,1.3895752895752895e-07
20220710105841,15,1.6428571428571428e-09,18,1.2736293436293437e-07,28,9.311293436293437e-08,44,1.410984555984556e-07
20220710105851,15,1.1689189189189189e-09,18,1.3026254826254825e-07,28,9.499999999999999e-08,44,1.4276254826254826e-07
20220710105901,15,1.6785714285714286e-09,18,1.273484555984556e-07,28,9.423262548262547e-08,44,1.398503861003861e-07
20220710105912,15,1.6418918918918919e-09,18,1.2710135135135135e-07,28,9.295656370656371e-08,44,1.4390830115830114e-07
20220710105922,15,1.939189189189189e-09,18,1.2779826254826255e-07,28,9.278378378378379e-08,44,1.4127413127413125e-07
20220710105932,15,2.061776061776062e-09,18,1.2795559845559846e-07,28,9.451061776061776e-08,44,1.3673745173745172e-07
20220710105942,15,1.2027027027027027e-09,18,1.273638996138996e-07,28,9.179150579150579e-08,44,1.3594401544401546e-07
20220710105953,15,2.333976833976834e-09,18,1.2688030888030886e-07,28,9.177702702702703e-08,44,1.3875868725868726e-07
20220710110003,15,1.4382239382239384e-09,18,1.246148648648649e-07,28,9.187644787644789e-08,44,1.419565637065637e-07
20220710110013,15,2.3696911196911195e-09,18,1.2670559845559845e-07,28,9.299903474903476e-08,44,1.4001930501930502e-07
20220710110023,15,1.9536679536679534e-09,18,1.2695366795366796e-07,28,9.349034749034749e-08,44,1.411312741312741e-07
20220710110033,15,2.0202702702702704e-09,18,1.297027027027027e-07,28,9.307818532818534e-08,44,1.3762741312741314e-07
20220710110044,15,1.901544401544402e-09,18,1.2760328185328187e-07,28,9.288416988416989e-08,44,1.40757722007722e-07
20220710110054,15,2.1621621621621625e-09,18,1.2575289575289576e-07,28,9.395270270270269e-08,44,1.4051833976833978e-07
20220710110104,15,2.1245173745173745e-09,18,1.276322393822394e-07,28,9.317471042471044e-08,44,1.411496138996139e-07
20220710110114,15,1.7693050193050193e-09,18,1.2675289575289576e-07,28,9.217277992277992e-08,44,1.3846525096525095e-07
20220710110125,15,1.9565637065637063e-09,18,1.2618050193050193e-07,28,9.467181467181467e-08,44,1.3726254826254827e-07
20220710110135,15,1.661196911196911e-09,18,1.2627799227799228e-07,28,9.530984555984557e-08,44,1.4063899613899615e-07
20220710110145,15,2.082046332046332e-09,18,1.2999324324324325e-07,28,9.564285714285714e-08,44,1.378638996138996e-07
20220710110155,15,1.6428571428571428e-09,18,1.2664575289575291e-07,28,9.40830115830116e-08,44,1.405907335907336e-07
20220710110206,15,2.5318532818532823e-09,18,1.309469111969112e-07,28,9.402316602316602e-08,44,1.395357142857143e-07
20220710110216,15,1.585907335907336e-09,18,1.2625965250965253e-07,28,9.493532818532817e-08,44,1.3923359073359073e-07
20220710110226,15,2.3194980694980697e-09,18,1.274488416988417e-07,28,9.226833976833976e-08,44,1.3922490347490347e-07
20220710110236,15,2.1978764478764474e-09,18,1.276496138996139e-07,28,9.297779922779924e-08,44,1.4102799227799228e-07
20220710110247,15,1.8079150579150578e-09,18,1.2589864864864867e-07,28,9.39073359073359e-08,44,1.4299517374517375e-07
20220710110257,15,2.317567567567568e-09,18,1.3175289575289574e-07,28,9.1246138996139e-08,44,1.3726737451737451e-07
20220710110307,15,2.631274131274131e-09,18,1.2969498069498072e-07,28,9.5011583011583e-08,44,1.420337837837838e-07
20220710110317,15,1.4913127413127413e-09,18,1.312915057915058e-07,28,9.310521235521235e-08,44,1.343069498069498e-07
20220710110328,15,2.417953667953668e-09,18,1.284507722007722e-07,28,9.327123552123552e-08,44,1.397084942084942e-07
20220710110338,15,2.244208494208494e-09,18,1.244604247104247e-07,28,9.421235521235521e-08,44,1.3909362934362935e-07
20220710110348,15,1.9787644787644784e-09,18,1.2909555984555985e-07,28,9.288223938223938e-08,44,1.4192567567567568e-07
20220710110358,15,1.6814671814671817e-09,18,1.3077895752895756e-07,28,9.460521235521235e-08,44,1.388011583011583e-07
20220710110409,15,2.365830115830116e-09,18,1.2780212355212354e-07,28,9.435714285714286e-08,44,1.3919111969111967e-07
20220710110419,15,1.5733590733590734e-09,18,1.2861486486486487e-07,28,9.257142857142856e-08,44,1.3837741312741312e-07
20220710110429,15,1.974903474903475e-09,18,1.2967567567567566e-07,28,9.317277992277993e-08,44,1.3696138996138998e-07
20220710110439,15,2.193050193050193e-09,18,1.2906370656370658e-07,28,9.277220077220077e-08,44,1.3552895752895754e-07
20220710110450,15,1.6756756756756757e-09,18,1.2787548262548264e-07,28,9.269980694980695e-08,44,1.3644691119691118e-07
20220710110500,15,2.276061776061776e-09,18,1.2847297297297297e-07,28,9.300096525096525e-08,44,1.3847779922779923e-07
20220710110510,15,1.281853281853282e-09,18,1.3038320463320462e-07,28,9.233687258687259e-08,44,1.3675675675675678e-07
20220710110520,15,1.5955598455598456e-09,18,1.3009266409266408e-07,28,9.271718146718146e-08,44,1.4009169884169883e-07
20220710110530,15,1.7027027027027026e-09,18,1.295453667953668e-07,28,9.287548262548262e-08,44,1.376196911196911e-07
20220710110541,15,2.030888030888031e-09,18,1.3044401544401544e-07,28,9.184169884169885e-08,44,1.3730598455598456e-07
20220710110551,15,1.5038610038610038e-09,18,1.2934942084942083e-07,28,9.378957528957529e-08,44,1.3863899613899613e-07
20220710110601,15,1.9227799227799227e-09,18,1.2755019305019304e-07,28,9.348648648648649e-08,44,1.3942664092664093e-07
20220710110611,15,1.2644787644787645e-09,18,1.3006949806949805e-07,28,9.24565637065637e-08,44,1.382123552123552e-07
20220710110622,15,1.6245173745173745e-09,18,1.3274324324324327e-07,28,9.22557915057915e-08,44,1.376023166023166e-07
20220710110632,15,2.1737451737451736e-09,18,1.3278378378378377e-07,28,9.272104247104247e-08,44,1.3665637065637067e-07
20220710110642,15,2.161196911196911e-09,18,1.3074324324324325e-07,28,9.212065637065638e-08,44,1.3689478764478764e-07
20220710110652,15,1.4324324324324324e-09,18,1.304584942084942e-07,28,9.41476833976834e-08,44,1.37757722007722e-07
20220710110703,15,2.318532818532818e-09,18,1.2716312741312743e-07,28,9.461969111969112e-08,44,1.3634169884169884e-07
